WELLNAME    UWN         UTM NORTH   UTM EAST    MD          TVD         DEVIATION   AZIMUTH     NORTH       EAST        DOGLEG
15/9-13     2466        6470978.02  437653.7    2796.23     2795.8      1.65        285.25      6470986.09  437623.11   0.33
15/9-13     2466        6470978.02  437653.7    2806.29     2805.85     1.62        281.46      6470986.16  437622.83   0.33
15/9-13     2466        6470978.02  437653.7    2816.35     2815.91     1.59        277.67      6470986.2   437622.56   0.33
15/9-13     2466        6470978.02  437653.7    2826.41     2825.96     1.56        273.89      6470986.23  437622.28   0.32
15/9-13     2466        6470978.02  437653.7    2836.47     2836.02     1.54        270.1       6470986.24  437622.01   0.31
15/9-13     2466        6470978.02  437653.7    2846.53     2846.08     1.51        266.31      6470986.23  437621.74   0.31
15/9-13     2466        6470978.02  437653.7    2856.58     2856.12     1.5         270.32      6470986.22  437621.48   0.32
15/9-13     2466        6470978.02  437653.7    2866.64     2866.18     1.5         278.48      6470986.24  437621.22   0.64
15/9-13     2466        6470978.02  437653.7    2876.7      2876.24     1.5         286.64      6470986.3   437620.96   0.64
15/9-13     2466        6470978.02  437653.7    2886.76     2886.29     1.5         294.81      6470986.39  437620.72   0.64
15/9-13     2466        6470978.02  437653.7    2896.82     2896.35     1.47        290.77      6470986.5   437620.48   0.32
15/9-13     2466        6470978.02  437653.7    2906.88     2906.41     1.45        286.42      6470986.58  437620.23   0.34
15/9-13     2466        6470978.02  437653.7    2916.94     2916.46     1.42        282.06      6470986.64  437619.99   0.34
15/9-13     2466        6470978.02  437653.7    2926.99     2926.51     1.4         277.7       6470986.68  437619.75   0.33
15/9-13     2466        6470978.02  437653.7    2937.05     2936.57     1.37        273.34      6470986.7   437619.5    0.33
15/9-13     2466        6470978.02  437653.7    2947.11     2946.63     1.35        268.98      6470986.71  437619.27   0.31
15/9-13     2466        6470978.02  437653.7    2957.17     2956.68     1.32        264.63      6470986.7   437619.03   0.32
15/9-13     2466        6470978.02  437653.7    2967.23     2966.74     1.29        260.27      6470986.67  437618.8    0.31
15/9-13     2466        6470978.02  437653.7    2977.29     2976.8      1.27        255.91      6470986.62  437618.58   0.3
15/9-13     2466        6470978.02  437653.7    2987.34     2986.84     1.28        253.5       6470986.56  437618.37   0.16
15/9-13     2466        6470978.02  437653.7    2997.4      2996.9      1.36        255         6470986.5   437618.15   0.26
15/9-13     2466        6470978.02  437653.7    3007.46     3006.96     1.44        256.5       6470986.44  437617.91   0.26
15/9-13     2466        6470978.02  437653.7    3017.52     3017.02     1.52        257.99      6470986.38  437617.65   0.26
15/9-13     2466        6470978.02  437653.7    3027.58     3027.07     1.6         259.49      6470986.33  437617.39   0.27
15/9-13     2466        6470978.02  437653.7    3037.64     3037.13     1.68        260.99      6470986.28  437617.1    0.27
15/9-13     2466        6470978.02  437653.7    3047.69     3047.17     1.76        262.49      6470986.24  437616.8    0.27
15/9-13     2466        6470978.02  437653.7    3057.75     3057.23     1.84        263.98      6470986.2   437616.49   0.28
15/9-13     2466        6470978.02  437653.7    3067.81     3067.28     1.92        265.48      6470986.17  437616.16   0.28
15/9-13     2466        6470978.02  437653.7    3077.87     3077.34     2           266.98      6470986.15  437615.82   0.28
15/9-13     2466        6470978.02  437653.7    3087.93     3087.39     2.19        266.25      6470986.12  437615.45   0.57
15/9-13     2466        6470978.02  437653.7    3097.99     3097.44     2.38        265.5       6470986.1   437615.05   0.57
15/9-13     2466        6470978.02  437653.7    3108.04     3107.48     2.57        264.74      6470986.06  437614.62   0.58
15/9-13     2466        6470978.02  437653.7    3118.1      3117.53     2.75        263.98      6470986.01  437614.16   0.55
15/9-13     2466        6470978.02  437653.7    3128.16     3127.58     2.94        263.23      6470985.96  437613.66   0.58
15/9-13     2466        6470978.02  437653.7    3138.22     3137.63     3.13        262.47      6470985.89  437613.13   0.58
15/9-13     2466        6470978.02  437653.7    3148.28     3147.67     3.32        261.71      6470985.81  437612.57   0.58
15/9-13     2466        6470978.02  437653.7    3158.34     3157.71     3.51        260.95      6470985.72  437611.98   0.58
15/9-13     2466        6470978.02  437653.7    3168.4      3167.75     3.7         260.2       6470985.62  437611.35   0.58
15/9-13     2466        6470978.02  437653.7    3178.45     3177.78     3.69        261.98      6470985.52  437610.72   0.34
15/9-13     2466        6470978.02  437653.7    3188.51     3187.82     3.62        264.64      6470985.44  437610.08   0.55
15/9-13     2466        6470978.02  437653.7    3198.57     3197.86     3.55        267.3       6470985.4   437609.45   0.54
15/9-13     2466        6470978.02  437653.7    3208.63     3207.9      3.5         269         6470985.38  437608.83   0.35
15/9-13     2466        6470978.02  437653.7    3218.69     3217.94     3.5         269         6470985.37  437608.22   0
15/9-13     2466        6470978.02  437653.7    3228.75     3227.98     3.5         269         6470985.36  437607.61   0
15/9-13     2466        6470978.02  437653.7    3238.8      3238.02     3.5         269         6470985.35  437606.99   0
15/9-13     2466        6470978.02  437653.7    3248.86     3248.06     3.5         269         6470985.34  437606.38   0
15/9-13     2466        6470978.02  437653.7    3258.92     3258.1      3.5         269         6470985.33  437605.77   0
15/9-13     2466        6470978.02  437653.7    3268.98     3268.14     3.5         269         6470985.31  437605.15   0
15/9-13     2466        6470978.02  437653.7    3279.04     3278.18     3.5         269         6470985.3   437604.54   0
