# PBAscii Data File  PDS Version 2.4.4
# Copyright (C) 2001  PGS Tigress UK Limited
#
# File created by avocat on 28/06/2004
# using pdsboot_base( PDS Version 2.4.4 )
#

SRCAPPL= project
SRCFILE= stdin

UNITS= METRIC

WELLNM= 15/12-A-12 A
OPERTR= PERTRA AS
WELLSYMB=      3

LNGTDE=     1.89051194
LATTDE=    58.07790889
NORTHING=      6438068.329790
EASTING=       434560.095640
PERMDAT= MSL
REFNAME= KB
PROJCOD=      1


# Elevation data: <Point> <Ref Datum> <Height> [<start date> <end date>]
#                                      metres

ELVREF= KB MSL   51.500000   28/12/2003 28/12/2003

DATTYP= DEVN
DESCRP= Deviation Survey
LNGTDE=     1.89051111
LATTDE=    58.07790833
REFDIR=     0.00000000
FDTSTAT=      0

#    <Depth>      <Inclination>    <Azimuth>
 2138.0000       -92.637054     290.67493     2076.8337
 2140.0000       -93.228249     291.33060     2078.6282
 2142.0000       -93.819443     291.98627     2080.4229
 2144.0000       -94.410637     292.64197     2082.2173
 2146.0000       -95.001831     293.29764     2084.0120
 2148.0000       -95.593018     293.95331     2085.8066
 2150.0000       -96.184212     294.60901     2087.6011
 2152.0000       -96.775406     295.26468     2089.3958
 2154.0000       -97.366600     295.92035     2091.1904
 2156.0000       -97.957794     296.57605     2092.9849
 2158.0000       -98.548981     297.23172     2094.7795
 2160.0000       -99.140388     297.88620     2096.5745
 2162.0000       -99.731812     298.54062     2098.3694
 2164.0000      -100.32323      299.19504     2100.1646
 2166.0000      -100.91464      299.84949     2101.9595
 2168.0000      -101.50606      300.50391     2103.7544
 2170.0000      -102.09747      301.15833     2105.5493
 2172.0000      -102.68890      301.81274     2107.3445
 2174.0000      -103.28031      302.46719     2109.1394
 2176.0000      -103.87173      303.12161     2110.9343
 2178.0000      -104.46314      303.77603     2112.7292
 2180.0000      -105.05456      304.43045     2114.5244
 2182.0000      -105.64597      305.08490     2116.3193
 2184.0000      -106.23740      305.73932     2118.1143
 2186.0000      -106.82881      306.39374     2119.9092
 2188.0000      -107.42275      307.05756     2121.7000
 2190.0000      -108.01755      307.72449     2123.4890
 2192.0000      -108.61234      308.39142     2125.2783
 2194.0000      -109.20712      309.05835     2127.0676
 2196.0000      -109.80192      309.72528     2128.8567
 2198.0000      -110.39671      310.39224     2130.6460
 2200.0000      -110.99150      311.05917     2132.4353
 2202.0000      -111.58629      311.72610     2134.2246
 2204.0000      -112.18108      312.39304     2136.0137
 2206.0000      -112.77587      313.05997     2137.8030
 2208.0000      -113.37066      313.72690     2139.5923
 2210.0000      -113.96545      314.39386     2141.3816
 2212.0000      -114.56024      315.06079     2143.1707
 2214.0000      -115.15503      315.72772     2144.9600
 2216.0000      -115.75278      316.40076     2146.7461
 2218.0000      -116.35297      317.07877     2148.5293
 2220.0000      -116.95314      317.75677     2150.3125
 2222.0000      -117.55331      318.43478     2152.0959
 2224.0000      -118.15349      319.11279     2153.8792
 2226.0000      -118.75367      319.79080     2155.6624
 2228.0000      -119.35384      320.46884     2157.4458
 2230.0000      -119.95402      321.14685     2159.2290
 2232.0000      -120.55419      321.82486     2161.0122
 2234.0000      -121.15437      322.50287     2162.7954
 2236.0000      -121.75455      323.18088     2164.5789
 2238.0000      -122.35472      323.85889     2166.3621
 2240.0000      -122.95490      324.53693     2168.1453
 2242.0000      -123.55508      325.21494     2169.9287
 2244.0000      -124.15596      325.89316     2171.7117
 2246.0000      -124.76088      326.57257     2173.4927
 2248.0000      -125.36580      327.25198     2175.2739
 2250.0000      -125.97072      327.93143     2177.0549
 2252.0000      -126.57563      328.61084     2178.8362
 2254.0000      -127.18055      329.29025     2180.6172
 2256.0000      -127.78547      329.96967     2182.3984
 2258.0000      -128.39038      330.64908     2184.1794
 2260.0000      -128.99530      331.32849     2185.9607
 2262.0000      -129.60022      332.00793     2187.7417
 2264.0000      -130.20514      332.68735     2189.5229
 2266.0000      -130.81006      333.36676     2191.3042
 2268.0000      -131.41498      334.04617     2193.0852
 2270.0000      -132.01990      334.72559     2194.8665
 2272.0000      -132.62482      335.40500     2196.6475
 2274.0000      -133.23175      336.08551     2198.4277
 2276.0000      -133.84346      336.76843     2200.2051
 2278.0000      -134.45515      337.45139     2201.9827
 2280.0000      -135.06685      338.13431     2203.7600
 2282.0000      -135.67854      338.81726     2205.5376
 2284.0000      -136.29025      339.50018     2207.3149
 2286.0000      -136.90195      340.18314     2209.0925
 2288.0000      -137.51364      340.86609     2210.8699
 2290.0000      -138.12534      341.54901     2212.6475
 2292.0000      -138.73705      342.23196     2214.4248
 2294.0000      -139.34874      342.91489     2216.2024
 2296.0000      -139.96043      343.59784     2217.9797
 2298.0000      -140.57213      344.28076     2219.7573
 2300.0000      -141.18576      344.96436     2221.5339
 2302.0000      -141.80389      345.64941     2223.3083
 2304.0000      -142.42204      346.33447     2225.0828
 2306.0000      -143.04018      347.01953     2226.8572
 2308.0000      -143.65831      347.70462     2228.6316
 2310.0000      -144.27646      348.38968     2230.4060
 2312.0000      -144.89459      349.07474     2232.1804
 2314.0000      -145.51273      349.75983     2233.9548
 2316.0000      -146.13087      350.44489     2235.7292
 2318.0000      -146.74901      351.12994     2237.5037
 2320.0000      -147.36714      351.81500     2239.2781
 2322.0000      -147.98529      352.50009     2241.0525
 2324.0000      -148.60342      353.18515     2242.8269
 2326.0000      -149.22156      353.87021     2244.6013
 2328.0000      -149.83969      354.55530     2246.3757
 2330.0000      -150.45569      355.23175     2248.1543
 2332.0000      -151.07155      355.90781     2249.9329
 2334.0000      -151.68742      356.58383     2251.7117
 2336.0000      -152.30330      357.25986     2253.4902
 2338.0000      -152.91917      357.93588     2255.2688
 2340.0000      -153.53505      358.61191     2257.0476
 2342.0000      -154.15091      359.28793     2258.8262
 2344.0000      -154.76678      359.96396     2260.6050
 2346.0000      -155.38266      360.63998     2262.3835
 2348.0000      -155.99854      361.31601     2264.1624
 2350.0000      -156.61440      361.99203     2265.9409
 2352.0000      -157.23027      362.66809     2267.7195
 2354.0000      -157.84615      363.34412     2269.5000
 2356.0000      -158.46202      364.02014     2271.2769
 2358.0000      -159.07285      364.68695     2273.0608
 2360.0000      -159.68066      365.34821     2274.8477
 2362.0000      -160.28848      366.00946     2276.6348
 2364.0000      -160.89630      366.67072     2278.4216
 2366.0000      -161.50412      367.33197     2280.2085
 2368.0000      -162.11194      367.99323     2281.9956
 2370.0000      -162.71974      368.65448     2283.7825
 2372.0000      -163.32756      369.31573     2285.5696
 2374.0000      -163.93538      369.97699     2287.3564
 2376.0000      -164.54320      370.63824     2289.1436
 2378.0000      -165.15102      371.29950     2290.9304
 2380.0000      -165.75883      371.96075     2292.7173
 2382.0000      -166.36665      372.62201     2294.5044
 2384.0000      -166.97447      373.28326     2296.2913
 2386.0000      -167.58101      373.94193     2298.0798
 2388.0000      -168.18515      374.59570     2299.8706
 2390.0000      -168.78929      375.24951     2301.6616
 2392.0000      -169.39366      375.90295     2303.4526
 2394.0000      -169.99826      376.55609     2305.2437
 2396.0000      -170.60286      377.20923     2307.0347
 2398.0000      -171.20746      377.86237     2308.8259
 2400.0000      -171.81207      378.51550     2310.6169
 2402.0000      -172.41667      379.16867     2312.4080
 2404.0000      -173.02127      379.82181     2314.1990
 2406.0000      -173.62587      380.47495     2315.9900
 2408.0000      -174.23047      381.12808     2317.7810
 2410.0000      -174.83508      381.78122     2319.5720
 2412.0000      -175.43968      382.43436     2321.3633
 2414.0000      -176.04459      383.08829     2323.1538
 2416.0000      -176.65091      383.74582     2324.9426
 2418.0000      -177.25723      384.40335     2326.7314
 2420.0000      -177.86356      385.06091     2328.5203
 2422.0000      -178.46988      385.71844     2330.3091
 2424.0000      -179.07620      386.37601     2332.0979
 2426.0000      -179.68251      387.03354     2333.8867
 2428.0000      -180.28883      387.69107     2335.6758
 2430.0000      -180.89516      388.34863     2337.4646
 2432.0000      -181.50148      389.00616     2339.2534
 2434.0000      -182.10780      389.66373     2341.0422
 2436.0000      -182.71413      390.32126     2342.8311
 2438.0000      -183.32045      390.97879     2344.6199
 2440.0000      -183.92677      391.63635     2346.4089
 2442.0000      -184.53322      392.29419     2348.1975
 2444.0000      -185.14415      392.96313     2349.9805
 2446.0000      -185.75508      393.63211     2351.7634
 2448.0000      -186.36603      394.30106     2353.5466
 2450.0000      -186.97696      394.97003     2355.3296
 2452.0000      -187.58789      395.63901     2357.1125
 2454.0000      -188.19882      396.30795     2358.8958
 2456.0000      -188.80975      396.97693     2360.6787
 2458.0000      -189.42070      397.64587     2362.4617
 2460.0000      -190.03163      398.31485     2364.2449
 2462.0000      -190.64256      398.98383     2366.0278
 2464.0000      -191.25349      399.65277     2367.8108
 2466.0000      -191.86443      400.32175     2369.5940
 2468.0000      -192.47537      400.99072     2371.3770
 2470.0000      -193.08630      401.65967     2373.1599
 2472.0000      -193.70258      402.33875     2374.9375
 2474.0000      -194.32115      403.02216     2376.7124
 2476.0000      -194.93973      403.70557     2378.4873
 2478.0000      -195.55830      404.38901     2380.2622
 2480.0000      -196.17686      405.07242     2382.0371
 2482.0000      -196.79544      405.75583     2383.8120
 2484.0000      -197.41402      406.43924     2385.5869
 2486.0000      -198.03259      407.12268     2387.3618
 2488.0000      -198.65117      407.80609     2389.1367
 2490.0000      -199.26973      408.48950     2390.9116
 2492.0000      -199.88831      409.17291     2392.6865
 2494.0000      -200.50688      409.85635     2394.4614
 2496.0000      -201.12546      410.53976     2396.2363
 2498.0000      -201.74403      411.22318     2398.0112
 2500.0000      -202.36440      411.90826     2399.7847
 2502.0000      -202.99013      412.59836     2401.5544
 2504.0000      -203.61586      413.28842     2403.3245
 2506.0000      -204.24159      413.97852     2405.0942
 2508.0000      -204.86732      414.66861     2406.8640
 2510.0000      -205.49306      415.35867     2408.6338
 2512.0000      -206.11879      416.04877     2410.4036
 2514.0000      -206.74452      416.73886     2412.1733
 2516.0000      -207.37025      417.42892     2413.9434
 2518.0000      -207.99599      418.11902     2415.7131
 2520.0000      -208.62172      418.80908     2417.4829
 2522.0000      -209.24745      419.49918     2419.2527
 2524.0000      -209.87318      420.18927     2421.0225
 2526.0000      -210.49892      420.87933     2422.7922
 2528.0000      -211.12465      421.56943     2424.5620
 2530.0000      -211.75348      422.26196     2426.3298
 2532.0000      -212.38266      422.95477     2428.0974
 2534.0000      -213.01183      423.64755     2429.8650
 2536.0000      -213.64099      424.34036     2431.6323
 2538.0000      -214.27017      425.03317     2433.3999
 2540.0000      -214.89934      425.72595     2435.1675
 2542.0000      -215.52852      426.41876     2436.9351
 2544.0000      -216.15768      427.11154     2438.7026
 2546.0000      -216.78687      427.80435     2440.4700
 2548.0000      -217.41603      428.49716     2442.2375
 2550.0000      -218.04521      429.18994     2444.0051
 2552.0000      -218.67438      429.88275     2445.7727
 2554.0000      -219.30356      430.57556     2447.5403
 2556.0000      -219.93320      431.26877     2449.3074
 2558.0000      -220.56548      431.96457     2451.0725
 2560.0000      -221.19775      432.66034     2452.8379
 2562.0000      -221.83005      433.35614     2454.6030
 2564.0000      -222.46233      434.05191     2456.3684
 2566.0000      -223.09460      434.74768     2458.1335
 2568.0000      -223.72690      435.44348     2459.8987
 2570.0000      -224.35918      436.13925     2461.6641
 2572.0000      -224.99376      436.83408     2463.4287
 2574.0000      -225.63065      437.52795     2465.1931
 2576.0000      -226.26753      438.22183     2466.9575
 2578.0000      -226.90442      438.91571     2468.7219
 2580.0000      -227.54129      439.60959     2470.4861
 2582.0000      -228.17818      440.30347     2472.2500
 2584.0000      -228.81506      440.99734     2474.0149
 2586.0000      -229.45744      441.69434     2475.7759
 2588.0000      -230.10080      442.39191     2477.5364
 2590.0000      -230.74416      443.08948     2479.2971
 2592.0000      -231.38751      443.78702     2481.0576
 2594.0000      -232.03085      444.48459     2482.8181
 2596.0000      -232.67421      445.18216     2484.5786
 2598.0000      -233.31757      445.87970     2486.3391
 2600.0000      -233.96092      446.57727     2488.0996
 2602.0000      -234.60426      447.27484     2489.8604
 2604.0000      -235.24762      447.97238     2491.6208
 2606.0000      -235.89098      448.66995     2493.3813
 2608.0000      -236.53433      449.36752     2495.1418
 2610.0000      -237.17767      450.06506     2496.9023
 2612.0000      -237.82103      450.76263     2498.6628
 2614.0000      -238.46898      451.46689     2500.4192
 2616.0000      -239.11888      452.17404     2502.1733
 2618.0000      -239.76880      452.88123     2503.9277
 2620.0000      -240.41870      453.58838     2505.6819
 2622.0000      -241.06862      454.29553     2507.4363
 2624.0000      -241.71852      455.00269     2509.1904
 2626.0000      -242.36844      455.70984     2510.9448
 2628.0000      -243.01834      456.41699     2512.6992
 2630.0000      -243.66826      457.12415     2514.4534
 2632.0000      -244.31816      457.83130     2516.2078
 2634.0000      -244.96808      458.53845     2517.9619
 2636.0000      -245.61798      459.24564     2519.7163
 2638.0000      -246.26788      459.95279     2521.4705
 2640.0000      -246.91780      460.65994     2523.2249
 2642.0000      -247.57091      461.37302     2524.9753
 2644.0000      -248.22794      462.09335     2526.7217
 2646.0000      -248.88495      462.81366     2528.4680
 2648.0000      -249.54198      463.53397     2530.2141
 2650.0000      -250.19901      464.25427     2531.9604
 2652.0000      -250.85602      464.97461     2533.7068
 2654.0000      -251.51305      465.69492     2535.4529
 2656.0000      -252.17006      466.41522     2537.1992
 2658.0000      -252.82709      467.13553     2538.9456
 2660.0000      -253.48412      467.85587     2540.6919
 2662.0000      -254.14113      468.57617     2542.4380
 2664.0000      -254.79816      469.29648     2544.1843
 2666.0000      -255.45517      470.01678     2545.9307
 2668.0000      -256.11218      470.73712     2547.6768
 2670.0000      -256.76923      471.45743     2549.4231
 2672.0000      -257.42487      472.17975     2551.1689
 2674.0000      -258.08035      472.90225     2552.9150
 2676.0000      -258.73587      473.62479     2554.6609
 2678.0000      -259.39136      474.34732     2556.4067
 2680.0000      -260.04688      475.06985     2558.1528
 2682.0000      -260.70236      475.79236     2559.8987
 2684.0000      -261.35788      476.51489     2561.6445
 2686.0000      -262.01337      477.23743     2563.3904
 2688.0000      -262.66885      477.95993     2565.1365
 2690.0000      -263.32437      478.68246     2566.8823
 2692.0000      -263.97986      479.40500     2568.6282
 2694.0000      -264.63538      480.12750     2570.3743
 2696.0000      -265.29086      480.85004     2572.1201
 2698.0000      -265.94528      481.57224     2573.8665
 2700.0000      -266.59366      482.29257     2575.6160
 2702.0000      -267.24200      483.01294     2577.3655
 2704.0000      -267.89038      483.73328     2579.1150
 2706.0000      -268.53873      484.45361     2580.8645
 2708.0000      -269.18710      485.17395     2582.6140
 2710.0000      -269.83545      485.89429     2584.3635
 2712.0000      -270.48383      486.61462     2586.1130
 2714.0000      -271.13217      487.33496     2587.8623
 2716.0000      -271.78055      488.05533     2589.6118
 2718.0000      -272.42889      488.77567     2591.3613
 2720.0000      -273.07727      489.49600     2593.1108
 2722.0000      -273.72565      490.21634     2594.8604
 2724.0000      -274.37399      490.93668     2596.6099
 2726.0000      -275.02237      491.65701     2598.3594
 2728.0000      -275.67566      492.38702     2600.1030
 2730.0000      -276.33017      493.11945     2601.8452
 2732.0000      -276.98468      493.85187     2603.5874
 2734.0000      -277.63919      494.58429     2605.3296
 2736.0000      -278.29370      495.31671     2607.0718
 2738.0000      -278.94821      496.04913     2608.8137
 2740.0000      -279.60272      496.78159     2610.5559
 2742.0000      -280.25723      497.51401     2612.2981
 2744.0000      -280.91174      498.24643     2614.0403
 2746.0000      -281.56625      498.97885     2615.7825
 2748.0000      -282.22076      499.71127     2617.5247
 2750.0000      -282.87527      500.44370     2619.2668
 2752.0000      -283.52979      501.17612     2621.0090
 2754.0000      -284.18430      501.90854     2622.7500
 2756.0000      -284.84512      502.65274     2624.4858
 2758.0000      -285.50934      503.40329     2626.2166
 2760.0000      -286.17355      504.15384     2627.9473
 2762.0000      -286.83777      504.90439     2629.6780
 2764.0000      -287.50198      505.65494     2631.4087
 2766.0000      -288.16620      506.40552     2633.1396
 2768.0000      -288.83041      507.15607     2634.8704
 2770.0000      -289.49463      507.90662     2636.6011
 2772.0000      -290.15884      508.65717     2638.3318
 2774.0000      -290.82306      509.40771     2640.0625
 2776.0000      -291.48727      510.15826     2641.7932
 2778.0000      -292.15149      510.90884     2643.5239
 2780.0000      -292.81570      511.65939     2645.2546
 2782.0000      -293.47992      512.40991     2646.9854
 2784.0000      -294.14615      513.16412     2648.7139
 2786.0000      -294.81488      513.92279     2650.4395
 2788.0000      -295.48358      514.68140     2652.1648
 2790.0000      -296.15231      515.44006     2653.8904
 2792.0000      -296.82104      516.19873     2655.6157
 2794.0000      -297.48978      516.95740     2657.3413
 2796.0000      -298.15851      517.71606     2659.0667
 2798.0000      -298.82724      518.47467     2660.7922
 2800.0000      -299.49594      519.23334     2662.5176
 2802.0000      -300.16467      519.99200     2664.2432
 2804.0000      -300.83340      520.75067     2665.9685
 2806.0000      -301.50214      521.50934     2667.6941
 2808.0000      -302.17087      522.26794     2669.4194
 2810.0000      -302.83960      523.02661     2671.1450
 2812.0000      -303.50906      523.78656     2672.8696
 2814.0000      -304.18155      524.55151     2674.5908
 2816.0000      -304.85400      525.31647     2676.3120
 2818.0000      -305.52649      526.08148     2678.0332
 2820.0000      -306.19897      526.84644     2679.7544
 2822.0000      -306.87143      527.61139     2681.4756
 2824.0000      -307.54391      528.37634     2683.1968
 2826.0000      -308.21640      529.14130     2684.9180
 2828.0000      -308.88885      529.90625     2686.6392
 2830.0000      -309.56134      530.67126     2688.3606
 2832.0000      -310.23383      531.43622     2690.0818
 2834.0000      -310.90628      532.20117     2691.8030
 2836.0000      -311.57877      532.96613     2693.5242
 2838.0000      -312.25125      533.73108     2695.2454
 2840.0000      -312.92371      534.49603     2696.9666
 2842.0000      -313.61362      535.28802     2698.6685
 2844.0000      -314.30548      536.08295     2700.3682
 2846.0000      -314.99734      536.87793     2702.0679
 2848.0000      -315.68918      537.67291     2703.7676
 2850.0000      -316.38104      538.46783     2705.4673
 2852.0000      -317.07291      539.26282     2707.1670
 2854.0000      -317.76474      540.05780     2708.8667
 2856.0000      -318.45660      540.85272     2710.5664
 2858.0000      -319.14847      541.64771     2712.2661
 2860.0000      -319.84030      542.44269     2713.9658
 2862.0000      -320.53217      543.23761     2715.6655
 2864.0000      -321.22403      544.03259     2717.3652
 2866.0000      -321.91589      544.82758     2719.0649
 2868.0000      -322.60773      545.62250     2720.7646
 2870.0000      -323.29959      546.41748     2722.4644
 2872.0000      -323.99146      547.21246     2724.1641
 2874.0000      -324.68329      548.00739     2725.8638
 2876.0000      -325.37515      548.80237     2727.5635
 2878.0000      -326.06702      549.59735     2729.2632
 2880.0000      -326.75885      550.39227     2730.9629
 2882.0000      -327.45071      551.18726     2732.6626
 2884.0000      -328.14258      551.98224     2734.3623
 2886.0000      -328.83441      552.77716     2736.0620
 2888.0000      -329.52628      553.57214     2737.7617
 2890.0000      -330.21814      554.36713     2739.4614
 2892.0000      -330.91000      555.16205     2741.1611
 2894.0000      -331.60184      555.95703     2742.8608
 2896.0000      -332.29370      556.75201     2744.5605
 2898.0000      -332.98557      557.54694     2746.2603
 2900.0000      -333.67740      558.34192     2747.9600
 2902.0000      -334.36926      559.13690     2749.6597
 2904.0000      -335.06113      559.93182     2751.3594
 2906.0000      -335.75299      560.72681     2753.0591
 2908.0000      -336.44482      561.52179     2754.7588
 2910.0000      -337.13669      562.31671     2756.4585
 2912.0000      -337.82855      563.11169     2758.1582
 2914.0000      -338.52039      563.90668     2759.8579
 2916.0000      -339.21225      564.70160     2761.5576
 2918.0000      -339.90411      565.49658     2763.2573
 2920.0000      -340.59595      566.29156     2764.9570
 2922.0000      -341.28781      567.08649     2766.6567
 2924.0000      -341.97968      567.88147     2768.3564
 2926.0000      -342.67151      568.67645     2770.0562
 2928.0000      -343.36337      569.47137     2771.7559
 2930.0000      -344.05524      570.26636     2773.4556
 2932.0000      -344.74710      571.06134     2775.1553
 2934.0000      -345.43893      571.85626     2776.8550
 2936.0000      -346.13080      572.65125     2778.5547
 2938.0000      -346.82266      573.44623     2780.2544
 2940.0000      -347.51450      574.24115     2781.9541
 2942.0000      -348.20636      575.03613     2783.6538
 2944.0000      -348.89822      575.83112     2785.3535
 2946.0000      -349.59006      576.62604     2787.0532
 2948.0000      -350.28192      577.42102     2788.7529
 2950.0000      -350.97379      578.21600     2790.4526
 2952.0000      -351.66565      579.01093     2792.1523
 2954.0000      -352.36432      579.81464     2793.8452
 2956.0000      -353.07892      580.63867     2795.5217
 2958.0000      -353.79352      581.46271     2797.1980
 2960.0000      -354.50812      582.28674     2798.8745
 2962.0000      -355.22272      583.11078     2800.5508
 2964.0000      -355.93729      583.93475     2802.2273
 2966.0000      -356.65189      584.75879     2803.9036
 2968.0000      -357.36649      585.58282     2805.5801
 2970.0000      -358.08109      586.40686     2807.2563
 2972.0000      -358.79568      587.23090     2808.9329
 2974.0000      -359.51028      588.05493     2810.6091
 2976.0000      -360.22488      588.87897     2812.2856
 2978.0000      -360.93948      589.70300     2813.9619
 2980.0000      -361.65408      590.52704     2815.6384
 2982.0000      -362.36868      591.35107     2817.3147
 2984.0000      -363.08325      592.17505     2818.9912
 2986.0000      -363.79785      592.99908     2820.6675
 2988.0000      -364.51245      593.82312     2822.3440
 2990.0000      -365.22705      594.64716     2824.0203
 2992.0000      -365.94165      595.47119     2825.6968
 2994.0000      -366.65625      596.29523     2827.3730
 2996.0000      -367.38718      597.14050     2829.0317
 2998.0000      -368.11813      597.98578     2830.6904
 3000.0000      -368.84906      598.83105     2832.3489
 3002.0000      -369.58002      599.67633     2834.0076
 3004.0000      -370.31094      600.52161     2835.6663
 3006.0000      -371.04190      601.36688     2837.3250
 3008.0000      -371.77283      602.21216     2838.9834
 3010.0000      -372.50378      603.05743     2840.6421
 3012.0000      -373.23471      603.90271     2842.3008
 3014.0000      -373.96567      604.74799     2843.9595
 3016.0000      -374.69659      605.59326     2845.6182
 3018.0000      -375.42755      606.43854     2847.2766
 3020.0000      -376.15848      607.28381     2848.9353
 3022.0000      -376.88940      608.12909     2850.5940
 3024.0000      -377.62036      608.97437     2852.2500
 3026.0000      -378.35129      609.81964     2853.9114
 3028.0000      -379.08224      610.66492     2855.5698
 3030.0000      -379.81317      611.51019     2857.2285
 3032.0000      -380.54413      612.35547     2858.8872
 3034.0000      -381.27505      613.20074     2860.5459
 3036.0000      -382.00601      614.04602     2862.2043
 3038.0000      -382.73694      614.89130     2863.8630
 3040.0000      -383.46790      615.73657     2865.5217
 3042.0000      -384.19882      616.58185     2867.1804
 3044.0000      -384.92978      617.42712     2868.8391
 3046.0000      -385.66071      618.27240     2870.5000
 3048.0000      -386.39166      619.11768     2872.1562
 3050.0000      -387.12259      619.96295     2873.8149
 3052.0000      -387.85352      620.80823     2875.4736
 3054.0000      -388.58447      621.65350     2877.1323
 3056.0000      -389.31540      622.49878     2878.7908
 3058.0000      -390.04636      623.34406     2880.4495
 3060.0000      -390.77728      624.18933     2882.1082
 3062.0000      -391.50824      625.03461     2883.7668
 3064.0000      -392.23917      625.87988     2885.4253
 3066.0000      -392.97012      626.72516     2887.0840
 3068.0000      -393.70105      627.57043     2888.7427
 3070.0000      -394.43201      628.41571     2890.4014
 3072.0000      -395.16293      629.26099     2892.0601
 3074.0000      -395.89389      630.10626     2893.7185
 3076.0000      -396.64072      630.97150     2895.3596
 3078.0000      -397.38840      631.83777     2897.0000
 3080.0000      -398.13611      632.70404     2898.6401
 3082.0000      -398.88379      633.57031     2900.2805
 3084.0000      -399.63147      634.43665     2901.9207
 3086.0000      -400.37918      635.30292     2903.5610
 3088.0000      -401.12686      636.16919     2905.2012
 3090.0000      -401.87454      637.03546     2906.8416
 3092.0000      -402.62225      637.90173     2908.4817
 3094.0000      -403.36993      638.76807     2910.1221
 3096.0000      -404.11761      639.63434     2911.7625
 3098.0000      -404.86530      640.50061     2913.4026
 3100.0000      -405.61575      641.37018     2915.0400
 3102.0000      -406.37079      642.24506     2916.6724
 3104.0000      -407.12579      643.11993     2918.3047
 3106.0000      -407.88406      643.99854     2919.9336
 3108.0000      -408.64551      644.88092     2921.5588
 3110.0000      -409.40695      645.76331     2923.1841
 3112.0000      -410.16840      646.64569     2924.8093
 3114.0000      -410.92984      647.52808     2926.4346
 3116.0000      -411.69131      648.41052     2928.0598
 3118.0000      -412.45276      649.29291     2929.6851
 3120.0000      -413.21420      650.17529     2931.3105
 3122.0000      -413.97565      651.05768     2932.9358
 3124.0000      -414.73709      651.94006     2934.5610
 3126.0000      -415.49857      652.82251     2936.1863
 3128.0000      -416.26578      653.71722     2937.8020
 3130.0000      -417.03491      654.61609     2939.4146
 3132.0000      -417.80405      655.51495     2941.0271
 3134.0000      -418.57321      656.41382     2942.6396
 3136.0000      -419.34235      657.31274     2944.2500
 3138.0000      -420.11151      658.21161     2945.8647
 3140.0000      -420.88065      659.11047     2947.4773
 3142.0000      -421.64981      660.00934     2949.0901
 3144.0000      -422.41895      660.90820     2950.7026
 3146.0000      -423.18808      661.80707     2952.3152
 3148.0000      -423.95724      662.70593     2953.9277
 3150.0000      -424.72638      663.60480     2955.5403
 3152.0000      -425.49554      664.50366     2957.1528
 3154.0000      -426.26468      665.40253     2958.7654
 3156.0000      -427.03384      666.30139     2960.3779
 3158.0000      -427.80795      667.21082     2961.9822
 3160.0000      -428.58206      668.12024     2963.5864
 3162.0000      -429.35617      669.02960     2965.1907
 3164.0000      -430.13077      669.94110     2966.7937
 3166.0000      -430.90613      670.85571     2968.3943
 3168.0000      -431.68146      671.77032     2969.9951
 3170.0000      -432.45682      672.68494     2971.5959
 3172.0000      -433.23215      673.59949     2973.1965
 3174.0000      -434.00751      674.51410     2974.7974
 3176.0000      -434.78284      675.42871     2976.3979
 3178.0000      -435.55820      676.34332     2978.0000
 3180.0000      -436.33353      677.25787     2979.5996
 3182.0000      -437.10889      678.17249     2981.2002
 3184.0000      -437.87918      679.08972     2982.8018
 3186.0000      -438.64819      680.00763     2984.4038
 3188.0000      -439.41721      680.92560     2986.0056
 3190.0000      -440.18622      681.84351     2987.6074
 3192.0000      -440.95523      682.76141     2989.2095
 3194.0000      -441.72424      683.67932     2990.8113
 3196.0000      -442.49326      684.59729     2992.4131
 3198.0000      -443.26227      685.51520     2994.0149
 3200.0000      -444.03128      686.43311     2995.6169
 3202.0000      -444.80032      687.35101     2997.2188
 3204.0000      -445.56934      688.26898     2998.8206
 3206.0000      -446.33835      689.18689     3000.4226
 3208.0000      -447.10736      690.10480     3002.0244
 3210.0000      -447.87637      691.02271     3003.6262
 3212.0000      -448.63406      691.93433     3005.2371
 3214.0000      -449.37787      692.83820     3006.8586
 3216.0000      -450.12170      693.74207     3008.4800
 3218.0000      -450.86551      694.64594     3010.1016
 3220.0000      -451.60931      695.54980     3011.7231
 3222.0000      -452.35315      696.45361     3013.3447
 3224.0000      -453.09695      697.35748     3014.9663
 3226.0000      -453.84079      698.26135     3016.5879
 3228.0000      -454.58459      699.16522     3018.2095
 3230.0000      -455.32843      700.06909     3019.8311
 3232.0000      -456.07224      700.97296     3021.4526
 3234.0000      -456.81604      701.87683     3023.0742
 3236.0000      -457.55988      702.78064     3024.6958
 3238.0000      -458.30368      703.68451     3026.3174
 3240.0000      -459.03439      704.58081     3027.9492
 3242.0000      -459.74905      705.46790     3029.5930
 3244.0000      -460.46371      706.35492     3031.2368
 3246.0000      -461.17834      707.24200     3032.8809
 3248.0000      -461.89301      708.12903     3034.5247
 3250.0000      -462.60767      709.01611     3036.1685
 3252.0000      -463.32233      709.90314     3037.8125
 3254.0000      -464.03699      710.79022     3039.4563
 3256.0000      -464.75165      711.67725     3041.1001
 3258.0000      -465.46631      712.56433     3042.7441
 3260.0000      -466.18094      713.45135     3044.3879
 3262.0000      -466.89560      714.33844     3046.0320
 3264.0000      -467.61026      715.22546     3047.6758
 3266.0000      -468.32492      716.11249     3049.3196
