Data from WELLPATH_ORIGINAL_SURVEY_POINTS_1.ASC has been resampled to 0.2 meters and linearly interpolated between original survey points. Computed 2009-06-02

HEADER INFORMATION	
----------------------------------------------------------------	
COMPANY:	Talisman Energy Norway
FIELD:	EXPLORATION-UTM Zone 31
WELL NAME:	15/12-21 (Actual)
WELLBORE NAME:	15/12-21 (Actual)
Drilled From	: Well Ref. Point
KICK OFF DEPTH:	127.72 m
SURVEYNAME:	15/12-21 (Actual)
SURVEYDATE:	20-04-2009
PRINTED DATE:	29-04-2009
----------------------------------------------------------------	
CALCULATION METHOD:	Minimum Curvature
DATUM NAME:	RKB
LAT REFERENCE:	Site
----------------------------------------------------------------	
SLOT EW MAP:	434362.00m
SLOT NS MAP:	6454777.75m
SURFACE LATITUDE MAP:	58° 13' 40.534 N
SURFACE LONGITUDE  MAP:	1° 52' 56.859 E
BOTTOM HOLE MD:	3310.00 m
BOTTOM HOLE TVD:	3309.83 m
BOTTOM HOLE EW MAP:	434380.27m
BOTTOM HOLE NS MAP:	6454789.27m
----------------------------------------------------------------	
WATER DEPTH:	85.60 m
KB-MSL:	42.12 m
SYSTEM DATUM:	Mean Sea Level
----------------------------------------------------------------	
MAP-ZONE:	Zone 31N (0 E to 6 E)
NORTH REFERENCE:	Grid
GEO DATUM:	European 1950 - Mean
VSDIR:	360
----------------------------------------------------------------	
SURVEY TYPE INFORMATION
H  135.20 - 200.10 15/12-21; 36" SDS.MWD+SAG : MWD+SAG+SCC
H  240.10 - 1185.70 15/12-21; 17½" SDS.MWD+SAG : MWD+SAG+SCC
H  1220.80 - 2865.40 15/12-21; 12¼" SDS.MWD+SAG : MWD+SAG+SCC
H  2894.50 - 3289.50 15/12-21; 8½" SDS.MWD+SAG : MWD+SAG+SCC
H  3310.00 - 3310.00 15/12-21; EXTRAPOLATION TO TD : BLIND

----------------------------------------------------------------	
SURVEY LIST	
                  MD                 Inc       	         AZI            TVD(RKB)                TVDS                X(m)                y(m)                  NS                  EW                 DLS                Vsec
             3257.20                0.99              340.27             3257.00             3214.88           434380.47          6454788.39               12.49               19.08                0.53               10.64
             3257.40                0.99              340.49             3257.20             3215.08           434380.47          6454788.40               12.50               19.08                0.53               10.65
             3257.60                0.99              340.71             3257.40             3215.28           434380.47          6454788.40               12.50               19.08                0.53               10.65
             3257.80                0.99              340.93             3257.60             3215.48           434380.47          6454788.40               12.50               19.08                0.54               10.65
             3258.00                0.99              341.14             3257.81             3215.69           434380.47          6454788.41               12.51               19.08                0.54               10.66
             3258.20                0.98              341.36             3258.01             3215.89           434380.46          6454788.41               12.51               19.07                0.54               10.66
             3258.40                0.98              341.58             3258.21             3216.09           434380.46          6454788.41               12.51               19.07                0.54               10.66
             3258.60                0.98              341.80             3258.41             3216.29           434380.46          6454788.41               12.51               19.07                0.54               10.66
             3258.80                0.98              342.02             3258.61             3216.49           434380.46          6454788.42               12.52               19.07                0.55               10.67
             3259.00                0.98              342.24             3258.81             3216.69           434380.46          6454788.42               12.52               19.07                0.55               10.67
             3259.20                0.98              342.45             3259.01             3216.89           434380.46          6454788.42               12.52               19.07                0.55               10.67
             3259.40                0.98              342.67             3259.21             3217.09           434380.46          6454788.43               12.53               19.07                0.55               10.68
             3259.60                0.97              342.89             3259.41             3217.29           434380.45          6454788.43               12.53               19.06                0.55               10.68
             3259.80                0.97              343.11             3259.61             3217.49           434380.45          6454788.43               12.53               19.06                0.55               10.68
             3260.00                0.97              343.33             3259.81             3217.69           434380.45          6454788.44               12.54               19.06                0.56               10.69
             3260.20                0.97              343.54             3260.01             3217.89           434380.45          6454788.44               12.54               19.06                0.56               10.69
             3260.40                0.97              343.76             3260.21             3218.09           434380.45          6454788.44               12.54               19.06                0.56               10.69
             3260.60                0.97              343.98             3260.41             3218.29           434380.45          6454788.44               12.54               19.06                0.56               10.69
             3260.80                0.97              344.20             3260.61             3218.49           434380.44          6454788.45               12.55               19.05                0.56               10.70
             3261.00                0.97              344.42             3260.81             3218.69           434380.44          6454788.45               12.55               19.05                0.56               10.70
             3261.20                0.96              344.64             3261.02             3218.90           434380.44          6454788.45               12.55               19.05                0.57               10.70
             3261.40                0.96              344.85             3261.22             3219.10           434380.44          6454788.46               12.56               19.05                0.57               10.71
             3261.60                0.96              345.07             3261.42             3219.30           434380.44          6454788.46               12.56               19.05                0.57               10.71
             3261.80                0.96              345.29             3261.62             3219.50           434380.44          6454788.46               12.56               19.05                0.57               10.71
             3262.00                0.96              345.51             3261.82             3219.70           434380.43          6454788.47               12.57               19.04                0.57               10.72
             3262.20                0.96              345.73             3262.02             3219.90           434380.43          6454788.47               12.57               19.04                0.57               10.72
             3262.40                0.96              345.94             3262.22             3220.10           434380.43          6454788.47               12.57               19.04                0.58               10.72
             3262.60                0.95              346.16             3262.42             3220.30           434380.43          6454788.48               12.58               19.04                0.58               10.73
             3262.80                0.95              346.38             3262.62             3220.50           434380.43          6454788.48               12.58               19.04                0.58               10.73
             3263.00                0.95              346.60             3262.82             3220.70           434380.43          6454788.48               12.58               19.04                0.58               10.73
             3263.20                0.95              346.82             3263.02             3220.90           434380.42          6454788.48               12.58               19.03                0.58               10.73
             3263.40                0.95              347.04             3263.22             3221.10           434380.42          6454788.49               12.59               19.03                0.59               10.74
             3263.60                0.95              347.25             3263.42             3221.30           434380.42          6454788.49               12.59               19.03                0.59               10.74
             3263.80                0.95              347.47             3263.62             3221.50           434380.42          6454788.49               12.59               19.03                0.59               10.74
             3264.00                0.94              347.69             3263.82             3221.70           434380.42          6454788.50               12.60               19.03                0.59               10.75
             3264.20                0.94              347.91             3264.02             3221.90           434380.42          6454788.50               12.60               19.03                0.59               10.75
             3264.40                0.94              348.13             3264.23             3222.10           434380.41          6454788.50               12.60               19.02                0.59               10.75
             3264.60                0.94              348.34             3264.43             3222.31           434380.41          6454788.51               12.61               19.02                0.60               10.76
             3264.80                0.94              348.56             3264.63             3222.51           434380.41          6454788.51               12.61               19.02                0.60               10.76
             3265.00                0.94              348.78             3264.83             3222.71           434380.41          6454788.51               12.61               19.02                0.60               10.76
             3265.20                0.94              349.00             3265.03             3222.91           434380.41          6454788.51               12.61               19.02                0.60               10.76
             3265.40                0.94              349.22             3265.23             3223.11           434380.41          6454788.52               12.62               19.02                0.60               10.77
             3265.60                0.93              349.44             3265.43             3223.31           434380.40          6454788.52               12.62               19.01                0.60               10.77
             3265.80                0.93              349.65             3265.63             3223.51           434380.40          6454788.52               12.62               19.01                0.61               10.77
             3266.00                0.93              349.87             3265.83             3223.71           434380.40          6454788.53               12.63               19.01                0.61               10.78
             3266.20                0.93              350.09             3266.03             3223.91           434380.40          6454788.53               12.63               19.01                0.61               10.78
             3266.40                0.93              350.08             3266.23             3224.11           434380.40          6454788.53               12.63               19.01                0.61               10.78
             3266.60                0.93              350.08             3266.43             3224.31           434380.40          6454788.54               12.64               19.01                0.60               10.79
             3266.80                0.93              350.07             3266.63             3224.51           434380.40          6454788.54               12.64               19.01                0.60               10.79
             3267.00                0.93              350.07             3266.83             3224.71           434380.40          6454788.54               12.64               19.01                0.59               10.79
             3267.20                0.93              350.06             3267.03             3224.91           434380.40          6454788.55               12.65               19.01                0.59               10.80
             3267.40                0.93              350.06             3267.23             3225.11           434380.40          6454788.55               12.65               19.01                0.58               10.80
             3267.60                0.93              350.05             3267.42             3225.30           434380.40          6454788.55               12.65               19.01                0.58               10.80
             3267.80                0.93              350.05             3267.62             3225.50           434380.40          6454788.56               12.66               19.01                0.57               10.81
             3268.00                0.94              350.04             3267.82             3225.70           434380.39          6454788.56               12.66               19.00                0.57               10.81
             3268.20                0.94              350.04             3268.02             3225.90           434380.39          6454788.56               12.66               19.00                0.57               10.81
             3268.40                0.94              350.03             3268.22             3226.10           434380.39          6454788.57               12.67               19.00                0.56               10.82
             3268.60                0.94              350.03             3268.42             3226.30           434380.39          6454788.57               12.67               19.00                0.56               10.82
             3268.80                0.94              350.02             3268.62             3226.50           434380.39          6454788.57               12.67               19.00                0.55               10.82
             3269.00                0.94              350.02             3268.82             3226.70           434380.39          6454788.58               12.68               19.00                0.55               10.83
             3269.20                0.94              350.01             3269.02             3226.90           434380.39          6454788.58               12.68               19.00                0.54               10.83
             3269.40                0.94              350.01             3269.22             3227.10           434380.39          6454788.58               12.68               19.00                0.54               10.83
             3269.60                0.94              350.00             3269.42             3227.30           434380.39          6454788.59               12.69               19.00                0.53               10.84
             3269.80                0.94              350.00             3269.62             3227.50           434380.39          6454788.59               12.69               19.00                0.53               10.84
             3270.00                0.94              349.99             3269.81             3227.69           434380.39          6454788.59               12.69               19.00                0.53               10.84
             3270.20                0.94              349.99             3270.01             3227.89           434380.39          6454788.60               12.70               19.00                0.52               10.85
             3270.40                0.94              349.98             3270.21             3228.09           434380.39          6454788.60               12.70               19.00                0.52               10.85
             3270.60                0.94              349.98             3270.41             3228.29           434380.39          6454788.60               12.70               19.00                0.51               10.85
             3270.80                0.94              349.97             3270.61             3228.49           434380.39          6454788.61               12.71               19.00                0.51               10.86
             3271.00                0.94              349.96             3270.81             3228.69           434380.39          6454788.61               12.71               19.00                0.50               10.86
             3271.20                0.94              349.96             3271.01             3228.89           434380.39          6454788.61               12.71               19.00                0.50               10.86
             3271.40                0.95              349.95             3271.21             3229.09           434380.38          6454788.62               12.72               18.99                0.49               10.87
             3271.60                0.95              349.95             3271.41             3229.29           434380.38          6454788.62               12.72               18.99                0.49               10.87
             3271.80                0.95              349.94             3271.61             3229.49           434380.38          6454788.62               12.72               18.99                0.49               10.87
             3272.00                0.95              349.94             3271.81             3229.69           434380.38          6454788.63               12.73               18.99                0.48               10.88
             3272.20                0.95              349.93             3272.00             3229.88           434380.38          6454788.63               12.73               18.99                0.48               10.88
             3272.40                0.95              349.93             3272.20             3230.08           434380.38          6454788.63               12.73               18.99                0.47               10.88
             3272.60                0.95              349.92             3272.40             3230.28           434380.38          6454788.64               12.74               18.99                0.47               10.89
             3272.80                0.95              349.92             3272.60             3230.48           434380.38          6454788.64               12.74               18.99                0.46               10.89
             3273.00                0.95              349.91             3272.80             3230.68           434380.38          6454788.64               12.74               18.99                0.46               10.89
             3273.20                0.95              349.91             3273.00             3230.88           434380.38          6454788.65               12.75               18.99                0.45               10.90
             3273.40                0.95              349.90             3273.20             3231.08           434380.38          6454788.65               12.75               18.99                0.45               10.90
             3273.60                0.95              349.90             3273.40             3231.28           434380.38          6454788.65               12.75               18.99                0.45               10.90
             3273.80                0.95              349.89             3273.60             3231.48           434380.38          6454788.66               12.76               18.99                0.44               10.91
             3274.00                0.95              349.89             3273.80             3231.68           434380.38          6454788.66               12.76               18.99                0.44               10.91
             3274.20                0.95              349.88             3274.00             3231.88           434380.38          6454788.66               12.76               18.99                0.43               10.91
             3274.40                0.95              349.88             3274.20             3232.08           434380.38          6454788.67               12.77               18.99                0.43               10.92
             3274.60                0.96              349.87             3274.39             3232.27           434380.37          6454788.67               12.77               18.98                0.42               10.92
             3274.80                0.96              349.87             3274.59             3232.47           434380.37          6454788.67               12.77               18.98                0.42               10.92
             3275.00                0.96              349.86             3274.79             3232.67           434380.37          6454788.68               12.78               18.98                0.41               10.93
             3275.20                0.96              349.86             3274.99             3232.87           434380.37          6454788.68               12.78               18.98                0.41               10.93
             3275.40                0.96              349.85             3275.19             3233.07           434380.37          6454788.68               12.78               18.98                0.41               10.93
             3275.60                0.96              349.85             3275.39             3233.27           434380.37          6454788.69               12.79               18.98                0.40               10.94
             3275.80                0.96              349.84             3275.59             3233.47           434380.37          6454788.69               12.79               18.98                0.40               10.94
             3276.00                0.96              349.83             3275.79             3233.67           434380.37          6454788.69               12.79               18.98                0.39               10.94
             3276.20                0.96              349.83             3275.99             3233.87           434380.37          6454788.70               12.80               18.98                0.39               10.95
             3276.40                0.96              349.82             3276.19             3234.07           434380.37          6454788.70               12.80               18.98                0.38               10.95
             3276.60                0.96              349.82             3276.39             3234.27           434380.37          6454788.70               12.80               18.98                0.38               10.95
             3276.80                0.96              349.81             3276.59             3234.47           434380.37          6454788.71               12.81               18.98                0.37               10.96
             3277.00                0.96              349.81             3276.78             3234.66           434380.37          6454788.71               12.81               18.98                0.37               10.96
             3277.20                0.96              349.80             3276.98             3234.86           434380.37          6454788.71               12.81               18.98                0.37               10.96
             3277.40                0.96              349.80             3277.18             3235.06           434380.37          6454788.72               12.82               18.98                0.36               10.97
             3277.60                0.96              349.79             3277.38             3235.26           434380.37          6454788.72               12.82               18.98                0.36               10.97
             3277.80                0.96              349.79             3277.58             3235.46           434380.37          6454788.72               12.82               18.98                0.35               10.97
             3278.00                0.97              349.78             3277.78             3235.66           434380.36          6454788.73               12.83               18.97                0.35               10.98
             3278.20                0.97              349.78             3277.98             3235.86           434380.36          6454788.73               12.83               18.97                0.34               10.98
             3278.40                0.97              349.77             3278.18             3236.06           434380.36          6454788.73               12.83               18.97                0.34               10.98
             3278.60                0.97              349.77             3278.38             3236.26           434380.36          6454788.74               12.84               18.97                0.33               10.99
             3278.80                0.97              349.76             3278.58             3236.46           434380.36          6454788.74               12.84               18.97                0.33               10.99
             3279.00                0.97              349.76             3278.78             3236.66           434380.36          6454788.74               12.84               18.97                0.33               10.99
             3279.20                0.97              349.75             3278.98             3236.85           434380.36          6454788.75               12.85               18.97                0.32               11.00
             3279.40                0.97              349.75             3279.17             3237.05           434380.36          6454788.75               12.85               18.97                0.32               11.00
             3279.60                0.97              349.74             3279.37             3237.25           434380.36          6454788.75               12.85               18.97                0.31               11.00
             3279.80                0.97              349.74             3279.57             3237.45           434380.36          6454788.76               12.86               18.97                0.31               11.01
             3280.00                0.97              349.73             3279.77             3237.65           434380.36          6454788.76               12.86               18.97                0.30               11.01
             3280.20                0.97              349.73             3279.97             3237.85           434380.36          6454788.76               12.86               18.97                0.30               11.01
             3280.40                0.97              349.72             3280.17             3238.05           434380.36          6454788.77               12.87               18.97                0.29               11.02
             3280.60                0.97              349.71             3280.37             3238.25           434380.36          6454788.77               12.87               18.97                0.29               11.02
             3280.80                0.97              349.71             3280.57             3238.45           434380.36          6454788.77               12.87               18.97                0.29               11.02
             3281.00                0.97              349.70             3280.77             3238.65           434380.36          6454788.78               12.88               18.97                0.28               11.03
             3281.20                0.97              349.70             3280.97             3238.85           434380.36          6454788.78               12.88               18.97                0.28               11.03
             3281.40                0.98              349.69             3281.17             3239.05           434380.35          6454788.78               12.88               18.96                0.27               11.03
             3281.60                0.98              349.69             3281.36             3239.24           434380.35          6454788.79               12.89               18.96                0.27               11.04
             3281.80                0.98              349.68             3281.56             3239.44           434380.35          6454788.79               12.89               18.96                0.26               11.04
             3282.00                0.98              349.68             3281.76             3239.64           434380.35          6454788.79               12.89               18.96                0.26               11.04
             3282.20                0.98              349.67             3281.96             3239.84           434380.35          6454788.80               12.90               18.96                0.25               11.05
             3282.40                0.98              349.67             3282.16             3240.04           434380.35          6454788.80               12.90               18.96                0.25               11.05
             3282.60                0.98              349.66             3282.36             3240.24           434380.35          6454788.80               12.90               18.96                0.25               11.05
             3282.80                0.98              349.66             3282.56             3240.44           434380.35          6454788.81               12.91               18.96                0.24               11.06
             3283.00                0.98              349.65             3282.76             3240.64           434380.35          6454788.81               12.91               18.96                0.24               11.06
             3283.20                0.98              349.65             3282.96             3240.84           434380.35          6454788.81               12.91               18.96                0.23               11.06
             3283.40                0.98              349.64             3283.16             3241.04           434380.35          6454788.82               12.92               18.96                0.23               11.07
             3283.60                0.98              349.64             3283.36             3241.24           434380.35          6454788.82               12.92               18.96                0.22               11.07
             3283.80                0.98              349.63             3283.56             3241.44           434380.35          6454788.82               12.92               18.96                0.22               11.07
             3284.00                0.98              349.63             3283.75             3241.63           434380.35          6454788.83               12.93               18.96                0.21               11.08
             3284.20                0.98              349.62             3283.95             3241.83           434380.35          6454788.83               12.93               18.96                0.21               11.08
             3284.40                0.98              349.62             3284.15             3242.03           434380.35          6454788.83               12.93               18.96                0.21               11.08
             3284.60                0.99              349.61             3284.35             3242.23           434380.34          6454788.84               12.94               18.95                0.20               11.09
             3284.80                0.99              349.61             3284.55             3242.43           434380.34          6454788.84               12.94               18.95                0.20               11.09
             3285.00                0.99              349.60             3284.75             3242.63           434380.34          6454788.84               12.94               18.95                0.19               11.09
             3285.20                0.99              349.59             3284.95             3242.83           434380.34          6454788.85               12.95               18.95                0.19               11.10
             3285.40                0.99              349.59             3285.15             3243.03           434380.34          6454788.85               12.95               18.95                0.18               11.10
             3285.60                0.99              349.58             3285.35             3243.23           434380.34          6454788.85               12.95               18.95                0.18               11.10
             3285.80                0.99              349.58             3285.55             3243.43           434380.34          6454788.86               12.96               18.95                0.17               11.11
             3286.00                0.99              349.57             3285.75             3243.63           434380.34          6454788.86               12.96               18.95                0.17               11.11
             3286.20                0.99              349.57             3285.95             3243.82           434380.34          6454788.86               12.96               18.95                0.17               11.11
             3286.40                0.99              349.56             3286.14             3244.02           434380.34          6454788.87               12.97               18.95                0.16               11.12
             3286.60                0.99              349.56             3286.34             3244.22           434380.34          6454788.87               12.97               18.95                0.16               11.12
             3286.80                0.99              349.55             3286.54             3244.42           434380.34          6454788.87               12.97               18.95                0.15               11.12
             3287.00                0.99              349.55             3286.74             3244.62           434380.34          6454788.88               12.98               18.95                0.15               11.13
             3287.20                0.99              349.54             3286.94             3244.82           434380.34          6454788.88               12.98               18.95                0.14               11.13
             3287.40                0.99              349.54             3287.14             3245.02           434380.34          6454788.88               12.98               18.95                0.14               11.13
             3287.60                0.99              349.53             3287.34             3245.22           434380.34          6454788.89               12.99               18.95                0.13               11.14
             3287.80                0.99              349.53             3287.54             3245.42           434380.34          6454788.89               12.99               18.95                0.13               11.14
             3288.00                1.00              349.52             3287.74             3245.62           434380.33          6454788.89               12.99               18.94                0.13               11.14
             3288.20                1.00              349.52             3287.94             3245.82           434380.33          6454788.90               13.00               18.94                0.12               11.15
             3288.40                1.00              349.51             3288.14             3246.02           434380.33          6454788.90               13.00               18.94                0.12               11.15
             3288.60                1.00              349.51             3288.33             3246.21           434380.33          6454788.90               13.00               18.94                0.11               11.15
             3288.80                1.00              349.50             3288.53             3246.41           434380.33          6454788.91               13.01               18.94                0.11               11.16
             3289.00                1.00              349.50             3288.73             3246.61           434380.33          6454788.91               13.01               18.94                0.10               11.16
             3289.20                1.00              349.49             3288.93             3246.81           434380.33          6454788.91               13.01               18.94                0.10               11.16
             3289.40                1.00              349.49             3289.13             3247.01           434380.33          6454788.92               13.02               18.94                0.09               11.17
             3289.60                1.00              349.48             3289.33             3247.21           434380.33          6454788.92               13.02               18.94                0.09               11.17
             3289.80                1.00              349.48             3289.53             3247.41           434380.33          6454788.92               13.02               18.94                0.09               11.17
             3290.00                1.00              349.48             3289.73             3247.61           434380.33          6454788.93               13.03               18.94                0.09               11.18
             3290.20                1.00              349.48             3289.93             3247.81           434380.33          6454788.93               13.03               18.94                0.09               11.18
             3290.40                1.00              349.48             3290.13             3248.01           434380.33          6454788.93               13.03               18.94                0.09               11.18
             3290.60                1.00              349.48             3290.34             3248.22           434380.33          6454788.94               13.04               18.94                0.09               11.19
             3290.80                1.00              349.48             3290.54             3248.42           434380.33          6454788.94               13.04               18.94                0.08               11.19
             3291.00                1.00              349.48             3290.74             3248.62           434380.33          6454788.94               13.04               18.94                0.08               11.19
             3291.20                1.00              349.48             3290.94             3248.82           434380.33          6454788.95               13.05               18.93                0.08               11.20
             3291.40                1.00              349.48             3291.14             3249.02           434380.32          6454788.95               13.05               18.93                0.08               11.20
             3291.60                1.00              349.48             3291.34             3249.22           434380.32          6454788.95               13.05               18.93                0.08               11.20
             3291.80                1.00              349.48             3291.54             3249.42           434380.32          6454788.96               13.06               18.93                0.08               11.21
             3292.00                1.00              349.48             3291.74             3249.62           434380.32          6454788.96               13.06               18.93                0.08               11.21
             3292.20                1.00              349.48             3291.94             3249.82           434380.32          6454788.96               13.06               18.93                0.08               11.21
             3292.40                1.00              349.48             3292.14             3250.02           434380.32          6454788.97               13.07               18.93                0.08               11.22
             3292.60                1.00              349.48             3292.35             3250.23           434380.32          6454788.97               13.07               18.93                0.08               11.22
             3292.80                1.00              349.48             3292.55             3250.43           434380.32          6454788.97               13.07               18.93                0.08               11.22
             3293.00                1.00              349.48             3292.75             3250.63           434380.32          6454788.98               13.08               18.93                0.08               11.23
             3293.20                1.00              349.48             3292.95             3250.83           434380.32          6454788.98               13.08               18.93                0.07               11.23
             3293.40                1.00              349.48             3293.15             3251.03           434380.32          6454788.99               13.09               18.93                0.07               11.24
             3293.60                1.00              349.48             3293.35             3251.23           434380.32          6454788.99               13.09               18.93                0.07               11.24
             3293.80                1.00              349.48             3293.55             3251.43           434380.32          6454788.99               13.09               18.93                0.07               11.24
             3294.00                1.00              349.48             3293.75             3251.63           434380.32          6454789.00               13.10               18.92                0.07               11.25
             3294.20                1.00              349.48             3293.95             3251.83           434380.32          6454789.00               13.10               18.92                0.07               11.25
             3294.40                1.00              349.48             3294.15             3252.03           434380.32          6454789.00               13.10               18.92                0.07               11.25
             3294.60                1.00              349.48             3294.35             3252.23           434380.32          6454789.01               13.11               18.92                0.07               11.26
             3294.80                1.00              349.48             3294.56             3252.44           434380.31          6454789.01               13.11               18.92                0.07               11.26
             3295.00                1.00              349.48             3294.76             3252.64           434380.31          6454789.01               13.11               18.92                0.07               11.26
             3295.20                1.00              349.48             3294.96             3252.84           434380.31          6454789.02               13.12               18.92                0.07               11.27
             3295.40                1.00              349.48             3295.16             3253.04           434380.31          6454789.02               13.12               18.92                0.06               11.27
             3295.60                1.00              349.48             3295.36             3253.24           434380.31          6454789.02               13.12               18.92                0.06               11.27
             3295.80                1.00              349.48             3295.56             3253.44           434380.31          6454789.03               13.13               18.92                0.06               11.28
             3296.00                1.00              349.48             3295.76             3253.64           434380.31          6454789.03               13.13               18.92                0.06               11.28
             3296.20                1.00              349.48             3295.96             3253.84           434380.31          6454789.03               13.13               18.92                0.06               11.28
             3296.40                1.00              349.48             3296.16             3254.04           434380.31          6454789.04               13.14               18.92                0.06               11.29
             3296.60                1.00              349.48             3296.37             3254.24           434380.31          6454789.04               13.14               18.92                0.06               11.29
             3296.80                1.00              349.48             3296.57             3254.45           434380.31          6454789.04               13.14               18.92                0.06               11.29
             3297.00                1.00              349.48             3296.77             3254.65           434380.31          6454789.05               13.15               18.91                0.06               11.30
             3297.20                1.00              349.48             3296.97             3254.85           434380.31          6454789.05               13.15               18.91                0.06               11.30
             3297.40                1.00              349.48             3297.17             3255.05           434380.31          6454789.05               13.15               18.91                0.06               11.30
             3297.60                1.00              349.48             3297.37             3255.25           434380.31          6454789.06               13.16               18.91                0.05               11.31
             3297.80                1.00              349.48             3297.57             3255.45           434380.31          6454789.06               13.16               18.91                0.05               11.31
