Data from WELLPATH_ORIGINAL_SURVEY_POINTS_1.ASC has been resampled to 0.2m and
linearly interpolated between original survey points. Computed 2008-08-22.

HEADER INFORMATION	
----------------------------------------------------------------	
COMPANY:	BG Group
FIELD:	EXPLORATION - UTM Zone 31
WELL NAME:	15/12-19
WELLBORE NAME:	15/12-19
Drilled From:   Well Ref. Point
KICK OFF DEPTH: N/Am 
SURVEYNAME:     Definitive
SURVEYDATE:     2008-04-21
----------------------------------------------------------------	
CALCULATION METHOD: Minimum Curvature
DATUM NAME:         RKB@42.52
LAT REFERENCE:      Site
----------------------------------------------------------------	
SLOT EW MAP: 436239.01m
SLOT NS MAP: 6429787.29m
SURFACE LATITUDE MAP:   58°00'13.643N
SURFACE LONGITUDE  MAP: 001°55'16.368E
BOTTOM HOLE MD:  3212.00m 
BOTTOM HOLE TVD: 3211.35m 
BOTTOM HOLE EW MAP: 436244.60m
BOTTOM HOLE NS MAP: 6429796.98m
----------------------------------------------------------------	
WATER DEPTH:  85.00m 
KB-MSL:       42.52m 
SYSTEM DATUM: Mean Sea Level
----------------------------------------------------------------	
MAP-ZONE: UTM Zone 31, North 0 to 6E
NORTH REFERENCE: Grid
GEO DATUM: ED50 (International 1924)
VSDIR: 0
----------------------------------------------------------------	
SURVEY TYPE INFORMATION
235.80    - 654.00    15_12-19; 24'' MWD+SAG+SCC : MWD+SAG+SCC
668.60    - 1336.10   15_12-19; 17½" MWD+SAG+SCC : MWD+SAG+SCC
1364.00   - 2888.80   15_12-19; 12¼" MWD+SAG+SCC : MWD+SAG+SCC
2928.10   - 3188.60   15_12-19;  8½" MWD+SAG+SCC : MWD+SAG+SCC
3212.00   - 3212.00   15_12-19; Projection to TD : BLIND

----------------------------------------------------------------	
SURVEY LIST	
MD           Inc          AZI          TVD(RKB)     TVDS         X(m)         y(m)         NS           EW           DLS          Vsec
1197.20      0.36         25.19        1196.83      1154.31      436242.73    6429774.91   -12.38       3.72         0.18         -12.38
1197.40      0.36         25.23        1197.03      1154.51      436242.73    6429774.91   -12.38       3.72         0.18         -12.38
1197.60      0.36         25.27        1197.23      1154.71      436242.73    6429774.91   -12.38       3.72         0.18         -12.38
1197.80      0.36         25.32        1197.43      1154.91      436242.73    6429774.91   -12.38       3.73         0.18         -12.38
1198.00      0.36         25.36        1197.63      1155.11      436242.73    6429774.91   -12.38       3.73         0.18         -12.38
1198.20      0.37         25.40        1197.83      1155.31      436242.73    6429774.92   -12.38       3.73         0.18         -12.38
1198.40      0.37         25.44        1198.03      1155.51      436242.73    6429774.92   -12.38       3.73         0.18         -12.38
1198.60      0.37         25.49        1198.23      1155.71      436242.73    6429774.92   -12.37       3.73         0.18         -12.37
1198.80      0.37         25.53        1198.43      1155.91      436242.73    6429774.92   -12.37       3.73         0.18         -12.37
1199.00      0.37         25.57        1198.63      1156.11      436242.73    6429774.92   -12.37       3.73         0.18         -12.37
1199.20      0.37         25.61        1198.83      1156.31      436242.73    6429774.92   -12.37       3.73         0.18         -12.37
1199.40      0.37         25.66        1199.03      1156.51      436242.73    6429774.92   -12.37       3.73         0.18         -12.37
1199.60      0.38         25.70        1199.23      1156.71      436242.73    6429774.93   -12.37       3.73         0.18         -12.37
1199.80      0.38         25.74        1199.44      1156.92      436242.73    6429774.93   -12.37       3.73         0.18         -12.37
1200.00      0.38         25.79        1199.64      1157.12      436242.74    6429774.93   -12.37       3.73         0.18         -12.37
1200.20      0.38         25.83        1199.84      1157.32      436242.74    6429774.93   -12.36       3.73         0.18         -12.36
1200.40      0.38         25.87        1200.04      1157.52      436242.74    6429774.93   -12.36       3.73         0.18         -12.36
1200.60      0.38         25.91        1200.24      1157.72      436242.74    6429774.93   -12.36       3.73         0.18         -12.36
1200.80      0.38         25.96        1200.44      1157.92      436242.74    6429774.93   -12.36       3.73         0.18         -12.36
1201.00      0.38         26.00        1200.64      1158.12      436242.74    6429774.93   -12.36       3.74         0.18         -12.36
1201.20      0.39         26.04        1200.84      1158.32      436242.74    6429774.94   -12.36       3.74         0.18         -12.36
1201.40      0.39         26.08        1201.04      1158.52      436242.74    6429774.94   -12.36       3.74         0.18         -12.36
1201.60      0.39         26.13        1201.24      1158.72      436242.74    6429774.94   -12.36       3.74         0.18         -12.36
1201.80      0.39         26.17        1201.44      1158.92      436242.74    6429774.94   -12.35       3.74         0.18         -12.35
1202.00      0.39         26.21        1201.64      1159.12      436242.74    6429774.94   -12.35       3.74         0.18         -12.35
1202.20      0.39         26.25        1201.84      1159.32      436242.74    6429774.94   -12.35       3.74         0.18         -12.35
1202.40      0.39         26.30        1202.04      1159.52      436242.74    6429774.94   -12.35       3.74         0.18         -12.35
1202.60      0.39         26.34        1202.25      1159.72      436242.74    6429774.94   -12.35       3.74         0.18         -12.35
1202.80      0.40         26.38        1202.45      1159.93      436242.75    6429774.95   -12.35       3.74         0.18         -12.35
1203.00      0.40         26.42        1202.65      1160.13      436242.75    6429774.95   -12.35       3.74         0.18         -12.35
1203.20      0.40         26.47        1202.85      1160.33      436242.75    6429774.95   -12.35       3.74         0.18         -12.35
1203.40      0.40         26.51        1203.05      1160.53      436242.75    6429774.95   -12.34       3.74         0.18         -12.34
1203.60      0.40         26.55        1203.25      1160.73      436242.75    6429774.95   -12.34       3.74         0.18         -12.34
1203.80      0.40         26.59        1203.45      1160.93      436242.75    6429774.95   -12.34       3.74         0.18         -12.34
1204.00      0.40         26.64        1203.65      1161.13      436242.75    6429774.95   -12.34       3.74         0.18         -12.34
1204.20      0.41         26.68        1203.85      1161.33      436242.75    6429774.96   -12.34       3.75         0.19         -12.34
1204.40      0.41         26.72        1204.05      1161.53      436242.75    6429774.96   -12.34       3.75         0.19         -12.34
1204.60      0.41         26.77        1204.25      1161.73      436242.75    6429774.96   -12.34       3.75         0.19         -12.34
1204.80      0.41         26.81        1204.45      1161.93      436242.75    6429774.96   -12.34       3.75         0.19         -12.34
1205.00      0.41         26.85        1204.65      1162.13      436242.75    6429774.96   -12.34       3.75         0.19         -12.34
1205.20      0.41         26.89        1204.85      1162.33      436242.75    6429774.96   -12.33       3.75         0.19         -12.33
1205.40      0.41         26.94        1205.05      1162.53      436242.75    6429774.96   -12.33       3.75         0.19         -12.33
1205.60      0.41         26.98        1205.26      1162.74      436242.75    6429774.96   -12.33       3.75         0.19         -12.33
1205.80      0.42         27.02        1205.46      1162.94      436242.76    6429774.97   -12.33       3.75         0.19         -12.33
1206.00      0.42         27.06        1205.66      1163.14      436242.76    6429774.97   -12.33       3.75         0.19         -12.33
1206.20      0.42         27.11        1205.86      1163.34      436242.76    6429774.97   -12.33       3.75         0.19         -12.33
1206.40      0.42         27.15        1206.06      1163.54      436242.76    6429774.97   -12.33       3.75         0.19         -12.33
1206.60      0.42         27.19        1206.26      1163.74      436242.76    6429774.97   -12.33       3.75         0.19         -12.33
1206.80      0.42         27.23        1206.46      1163.94      436242.76    6429774.97   -12.32       3.75         0.19         -12.32
1207.00      0.42         27.28        1206.66      1164.14      436242.76    6429774.97   -12.32       3.75         0.19         -12.32
1207.20      0.42         27.32        1206.86      1164.34      436242.76    6429774.97   -12.32       3.75         0.19         -12.32
1207.40      0.43         27.36        1207.06      1164.54      436242.76    6429774.98   -12.32       3.75         0.19         -12.32
1207.60      0.43         27.40        1207.26      1164.74      436242.76    6429774.98   -12.32       3.76         0.19         -12.32
1207.80      0.43         27.45        1207.46      1164.94      436242.76    6429774.98   -12.32       3.76         0.19         -12.32
1208.00      0.43         27.49        1207.66      1165.14      436242.76    6429774.98   -12.32       3.76         0.19         -12.32
1208.20      0.43         27.53        1207.86      1165.34      436242.76    6429774.98   -12.32       3.76         0.19         -12.32
1208.40      0.43         27.57        1208.06      1165.54      436242.76    6429774.98   -12.31       3.76         0.19         -12.31
1208.60      0.43         27.62        1208.27      1165.75      436242.77    6429774.98   -12.31       3.76         0.19         -12.31
1208.80      0.43         27.66        1208.47      1165.95      436242.77    6429774.98   -12.31       3.76         0.19         -12.31
1209.00      0.44         27.70        1208.67      1166.15      436242.77    6429774.99   -12.31       3.76         0.19         -12.31
1209.20      0.44         27.75        1208.87      1166.35      436242.77    6429774.99   -12.31       3.76         0.19         -12.31
1209.40      0.44         27.79        1209.07      1166.55      436242.77    6429774.99   -12.31       3.76         0.19         -12.31
1209.60      0.44         27.83        1209.27      1166.75      436242.77    6429774.99   -12.31       3.76         0.19         -12.31
1209.80      0.44         27.87        1209.47      1166.95      436242.77    6429774.99   -12.31       3.76         0.19         -12.31
1210.00      0.44         27.92        1209.67      1167.15      436242.77    6429774.99   -12.30       3.76         0.19         -12.30
1210.20      0.44         27.96        1209.87      1167.35      436242.77    6429774.99   -12.30       3.76         0.19         -12.30
1210.40      0.45         28.00        1210.07      1167.55      436242.77    6429775.00   -12.30       3.76         0.19         -12.30
1210.60      0.45         28.04        1210.27      1167.75      436242.77    6429775.00   -12.30       3.76         0.19         -12.30
1210.80      0.45         28.09        1210.47      1167.95      436242.77    6429775.00   -12.30       3.77         0.19         -12.30
1211.00      0.45         28.13        1210.67      1168.15      436242.77    6429775.00   -12.30       3.77         0.19         -12.30
1211.20      0.45         28.17        1210.87      1168.35      436242.77    6429775.00   -12.30       3.77         0.19         -12.30
1211.40      0.45         28.21        1211.08      1168.56      436242.77    6429775.00   -12.30       3.77         0.19         -12.30
1211.60      0.45         28.26        1211.28      1168.76      436242.78    6429775.00   -12.29       3.77         0.19         -12.29
1211.80      0.45         28.30        1211.48      1168.96      436242.78    6429775.00   -12.29       3.77         0.19         -12.29
1212.00      0.46         28.34        1211.68      1169.16      436242.78    6429775.01   -12.29       3.77         0.19         -12.29
1212.20      0.46         28.38        1211.88      1169.36      436242.78    6429775.01   -12.29       3.77         0.19         -12.29
1212.40      0.46         28.43        1212.08      1169.56      436242.78    6429775.01   -12.29       3.77         0.19         -12.29
1212.60      0.46         28.47        1212.28      1169.76      436242.78    6429775.01   -12.29       3.77         0.19         -12.29
1212.80      0.46         28.51        1212.48      1169.96      436242.78    6429775.01   -12.29       3.77         0.19         -12.29
1213.00      0.46         28.55        1212.68      1170.16      436242.78    6429775.01   -12.29       3.77         0.19         -12.29
1213.20      0.46         28.60        1212.88      1170.36      436242.78    6429775.01   -12.28       3.77         0.19         -12.28
1213.40      0.46         28.64        1213.08      1170.56      436242.78    6429775.01   -12.28       3.77         0.19         -12.28
1213.60      0.47         28.68        1213.28      1170.76      436242.78    6429775.02   -12.28       3.77         0.19         -12.28
1213.80      0.47         28.72        1213.48      1170.96      436242.78    6429775.02   -12.28       3.77         0.19         -12.28
1214.00      0.47         28.77        1213.68      1171.16      436242.78    6429775.02   -12.28       3.78         0.20         -12.28
1214.20      0.47         28.81        1213.88      1171.36      436242.78    6429775.02   -12.28       3.78         0.20         -12.28
1214.40      0.47         28.85        1214.09      1171.57      436242.78    6429775.02   -12.28       3.78         0.20         -12.28
1214.60      0.47         28.90        1214.29      1171.77      436242.79    6429775.02   -12.28       3.78         0.20         -12.28
1214.80      0.47         28.94        1214.49      1171.97      436242.79    6429775.02   -12.27       3.78         0.20         -12.27
1215.00      0.48         28.98        1214.69      1172.17      436242.79    6429775.03   -12.27       3.78         0.20         -12.27
1215.20      0.48         29.02        1214.89      1172.37      436242.79    6429775.03   -12.27       3.78         0.20         -12.27
1215.40      0.48         29.07        1215.09      1172.57      436242.79    6429775.03   -12.27       3.78         0.20         -12.27
1215.60      0.48         29.11        1215.29      1172.77      436242.79    6429775.03   -12.27       3.78         0.20         -12.27
1215.80      0.48         29.15        1215.49      1172.97      436242.79    6429775.03   -12.27       3.78         0.20         -12.27
1216.00      0.48         29.19        1215.69      1173.17      436242.79    6429775.03   -12.27       3.78         0.20         -12.27
1216.20      0.48         29.24        1215.89      1173.37      436242.79    6429775.03   -12.27       3.78         0.20         -12.27
1216.40      0.48         29.28        1216.09      1173.57      436242.79    6429775.03   -12.26       3.78         0.20         -12.26
1216.60      0.49         29.32        1216.29      1173.77      436242.79    6429775.04   -12.26       3.78         0.20         -12.26
1216.80      0.49         29.36        1216.49      1173.97      436242.79    6429775.04   -12.26       3.78         0.20         -12.26
1217.00      0.49         29.41        1216.69      1174.17      436242.79    6429775.04   -12.26       3.78         0.20         -12.26
1217.20      0.49         29.45        1216.90      1174.38      436242.79    6429775.04   -12.26       3.79         0.20         -12.26
1217.40      0.49         29.49        1217.10      1174.58      436242.80    6429775.04   -12.26       3.79         0.20         -12.26
1217.60      0.49         29.53        1217.30      1174.78      436242.80    6429775.04   -12.26       3.79         0.20         -12.26
1217.80      0.49         29.58        1217.50      1174.98      436242.80    6429775.04   -12.26       3.79         0.20         -12.26
1218.00      0.49         29.62        1217.70      1175.18      436242.80    6429775.04   -12.25       3.79         0.20         -12.25
1218.20      0.50         29.66        1217.90      1175.38      436242.80    6429775.05   -12.25       3.79         0.20         -12.25
1218.40      0.50         29.70        1218.10      1175.58      436242.80    6429775.05   -12.25       3.79         0.20         -12.25
1218.60      0.50         29.75        1218.30      1175.78      436242.80    6429775.05   -12.25       3.79         0.20         -12.25
1218.80      0.50         29.79        1218.50      1175.98      436242.80    6429775.05   -12.25       3.79         0.20         -12.25
1219.00      0.50         29.70        1218.70      1176.18      436242.80    6429775.05   -12.25       3.79         0.20         -12.25
1219.20      0.50         29.61        1218.90      1176.38      436242.80    6429775.05   -12.25       3.79         0.20         -12.25
1219.40      0.50         29.52        1219.10      1176.58      436242.80    6429775.05   -12.25       3.79         0.20         -12.25
1219.60      0.50         29.43        1219.30      1176.78      436242.80    6429775.06   -12.24       3.79         0.20         -12.24
1219.80      0.50         29.33        1219.50      1176.98      436242.80    6429775.06   -12.24       3.79         0.20         -12.24
1220.00      0.50         29.24        1219.70      1177.18      436242.80    6429775.06   -12.24       3.79         0.20         -12.24
1220.20      0.50         29.15        1219.90      1177.38      436242.80    6429775.06   -12.24       3.79         0.20         -12.24
1220.40      0.50         29.06        1220.09      1177.57      436242.81    6429775.06   -12.24       3.80         0.20         -12.24
1220.60      0.50         28.97        1220.29      1177.77      436242.81    6429775.06   -12.24       3.80         0.19         -12.24
1220.80      0.50         28.88        1220.49      1177.97      436242.81    6429775.07   -12.23       3.80         0.19         -12.23
1221.00      0.50         28.79        1220.69      1178.17      436242.81    6429775.07   -12.23       3.80         0.19         -12.23
1221.20      0.50         28.70        1220.89      1178.37      436242.81    6429775.07   -12.23       3.80         0.19         -12.23
1221.40      0.50         28.60        1221.09      1178.57      436242.81    6429775.07   -12.23       3.80         0.19         -12.23
1221.60      0.50         28.51        1221.29      1178.77      436242.81    6429775.07   -12.23       3.80         0.19         -12.23
1221.80      0.50         28.42        1221.49      1178.97      436242.81    6429775.07   -12.23       3.80         0.19         -12.23
1222.00      0.50         28.33        1221.69      1179.17      436242.81    6429775.07   -12.23       3.80         0.19         -12.23
1222.20      0.50         28.24        1221.89      1179.37      436242.81    6429775.08   -12.22       3.80         0.19         -12.22
1222.40      0.50         28.15        1222.09      1179.57      436242.81    6429775.08   -12.22       3.80         0.19         -12.22
1222.60      0.50         28.06        1222.29      1179.77      436242.81    6429775.08   -12.22       3.80         0.19         -12.22
1222.80      0.50         27.97        1222.49      1179.97      436242.81    6429775.08   -12.22       3.80         0.19         -12.22
1223.00      0.50         27.88        1222.68      1180.16      436242.81    6429775.08   -12.22       3.80         0.19         -12.22
1223.20      0.50         27.78        1222.88      1180.36      436242.81    6429775.08   -12.22       3.81         0.19         -12.22
1223.40      0.50         27.69        1223.08      1180.56      436242.81    6429775.09   -12.21       3.81         0.19         -12.21
1223.60      0.50         27.60        1223.28      1180.76      436242.82    6429775.09   -12.21       3.81         0.19         -12.21
1223.80      0.50         27.51        1223.48      1180.96      436242.82    6429775.09   -12.21       3.81         0.19         -12.21
1224.00      0.50         27.42        1223.68      1181.16      436242.82    6429775.09   -12.21       3.81         0.19         -12.21
1224.20      0.50         27.33        1223.88      1181.36      436242.82    6429775.09   -12.21       3.81         0.18         -12.21
1224.40      0.50         27.24        1224.08      1181.56      436242.82    6429775.09   -12.21       3.81         0.18         -12.21
1224.60      0.50         27.15        1224.28      1181.76      436242.82    6429775.09   -12.21       3.81         0.18         -12.21
1224.80      0.50         27.05        1224.48      1181.96      436242.82    6429775.10   -12.20       3.81         0.18         -12.20
1225.00      0.50         26.96        1224.68      1182.16      436242.82    6429775.10   -12.20       3.81         0.18         -12.20
1225.20      0.50         26.87        1224.88      1182.36      436242.82    6429775.10   -12.20       3.81         0.18         -12.20
1225.40      0.50         26.78        1225.08      1182.56      436242.82    6429775.10   -12.20       3.81         0.18         -12.20
1225.60      0.50         26.69        1225.27      1182.75      436242.82    6429775.10   -12.20       3.81         0.18         -12.20
1225.80      0.50         26.60        1225.47      1182.95      436242.82    6429775.10   -12.20       3.81         0.18         -12.20
1226.00      0.50         26.51        1225.67      1183.15      436242.82    6429775.11   -12.19       3.82         0.18         -12.19
1226.20      0.50         26.42        1225.87      1183.35      436242.82    6429775.11   -12.19       3.82         0.18         -12.19
1226.40      0.50         26.32        1226.07      1183.55      436242.82    6429775.11   -12.19       3.82         0.18         -12.19
1226.60      0.50         26.23        1226.27      1183.75      436242.82    6429775.11   -12.19       3.82         0.18         -12.19
1226.80      0.50         26.14        1226.47      1183.95      436242.83    6429775.11   -12.19       3.82         0.18         -12.19
1227.00      0.50         26.05        1226.67      1184.15      436242.83    6429775.11   -12.19       3.82         0.18         -12.19
1227.20      0.50         25.96        1226.87      1184.35      436242.83    6429775.11   -12.19       3.82         0.18         -12.19
1227.40      0.50         25.87        1227.07      1184.55      436242.83    6429775.12   -12.18       3.82         0.18         -12.18
1227.60      0.50         25.78        1227.27      1184.75      436242.83    6429775.12   -12.18       3.82         0.18         -12.18
1227.80      0.50         25.69        1227.47      1184.95      436242.83    6429775.12   -12.18       3.82         0.17         -12.18
1228.00      0.50         25.60        1227.67      1185.15      436242.83    6429775.12   -12.18       3.82         0.17         -12.18
1228.20      0.50         25.50        1227.86      1185.34      436242.83    6429775.12   -12.18       3.82         0.17         -12.18
1228.40      0.50         25.41        1228.06      1185.54      436242.83    6429775.12   -12.18       3.82         0.17         -12.18
1228.60      0.50         25.32        1228.26      1185.74      436242.83    6429775.13   -12.17       3.82         0.17         -12.17
1228.80      0.50         25.23        1228.46      1185.94      436242.83    6429775.13   -12.17       3.82         0.17         -12.17
1229.00      0.50         25.14        1228.66      1186.14      436242.83    6429775.13   -12.17       3.83         0.17         -12.17
1229.20      0.50         25.05        1228.86      1186.34      436242.83    6429775.13   -12.17       3.83         0.17         -12.17
1229.40      0.50         24.96        1229.06      1186.54      436242.83    6429775.13   -12.17       3.83         0.17         -12.17
1229.60      0.50         24.87        1229.26      1186.74      436242.83    6429775.13   -12.17       3.83         0.17         -12.17
1229.80      0.50         24.77        1229.46      1186.94      436242.83    6429775.13   -12.17       3.83         0.17         -12.17
1230.00      0.50         24.68        1229.66      1187.14      436242.84    6429775.14   -12.16       3.83         0.17         -12.16
1230.20      0.50         24.59        1229.86      1187.34      436242.84    6429775.14   -12.16       3.83         0.17         -12.16
1230.40      0.50         24.50        1230.06      1187.54      436242.84    6429775.14   -12.16       3.83         0.17         -12.16
1230.60      0.50         24.41        1230.26      1187.74      436242.84    6429775.14   -12.16       3.83         0.17         -12.16
1230.80      0.50         24.32        1230.45      1187.93      436242.84    6429775.14   -12.16       3.83         0.17         -12.16
1231.00      0.50         24.23        1230.65      1188.13      436242.84    6429775.14   -12.16       3.83         0.17         -12.16
1231.20      0.50         24.14        1230.85      1188.33      436242.84    6429775.15   -12.15       3.83         0.17         -12.15
1231.40      0.50         24.05        1231.05      1188.53      436242.84    6429775.15   -12.15       3.83         0.16         -12.15
1231.60      0.50         23.95        1231.25      1188.73      436242.84    6429775.15   -12.15       3.83         0.16         -12.15
1231.80      0.50         23.86        1231.45      1188.93      436242.84    6429775.15   -12.15       3.84         0.16         -12.15
1232.00      0.50         23.77        1231.65      1189.13      436242.84    6429775.15   -12.15       3.84         0.16         -12.15
1232.20      0.50         23.68        1231.85      1189.33      436242.84    6429775.15   -12.15       3.84         0.16         -12.15
1232.40      0.50         23.59        1232.05      1189.53      436242.84    6429775.15   -12.15       3.84         0.16         -12.15
1232.60      0.50         23.50        1232.25      1189.73      436242.84    6429775.16   -12.14       3.84         0.16         -12.14
1232.80      0.50         23.41        1232.45      1189.93      436242.84    6429775.16   -12.14       3.84         0.16         -12.14
1233.00      0.50         23.32        1232.65      1190.13      436242.84    6429775.16   -12.14       3.84         0.16         -12.14
1233.20      0.49         23.22        1232.85      1190.33      436242.85    6429775.16   -12.14       3.84         0.16         -12.14
1233.40      0.49         23.13        1233.04      1190.52      436242.85    6429775.16   -12.14       3.84         0.16         -12.14
1233.60      0.49         23.04        1233.24      1190.72      436242.85    6429775.16   -12.14       3.84         0.16         -12.14
1233.80      0.49         22.95        1233.44      1190.92      436242.85    6429775.17   -12.13       3.84         0.16         -12.13
1234.00      0.49         22.86        1233.64      1191.12      436242.85    6429775.17   -12.13       3.84         0.16         -12.13
1234.20      0.49         22.77        1233.84      1191.32      436242.85    6429775.17   -12.13       3.84         0.16         -12.13
1234.40      0.49         22.68        1234.04      1191.52      436242.85    6429775.17   -12.13       3.84         0.16         -12.13
1234.60      0.49         22.59        1234.24      1191.72      436242.85    6429775.17   -12.13       3.85         0.16         -12.13
1234.80      0.49         22.49        1234.44      1191.92      436242.85    6429775.17   -12.13       3.85         0.16         -12.13
1235.00      0.49         22.40        1234.64      1192.12      436242.85    6429775.17   -12.13       3.85         0.15         -12.13
1235.20      0.49         22.31        1234.84      1192.32      436242.85    6429775.18   -12.12       3.85         0.15         -12.12
1235.40      0.49         22.22        1235.04      1192.52      436242.85    6429775.18   -12.12       3.85         0.15         -12.12
1235.60      0.49         22.13        1235.24      1192.72      436242.85    6429775.18   -12.12       3.85         0.15         -12.12
1235.80      0.49         22.04        1235.44      1192.92      436242.85    6429775.18   -12.12       3.85         0.15         -12.12
1236.00      0.49         21.95        1235.63      1193.11      436242.85    6429775.18   -12.12       3.85         0.15         -12.12
1236.20      0.49         21.86        1235.83      1193.31      436242.85    6429775.18   -12.12       3.85         0.15         -12.12
1236.40      0.49         21.77        1236.03      1193.51      436242.86    6429775.19   -12.11       3.85         0.15         -12.11
1236.60      0.49         21.67        1236.23      1193.71      436242.86    6429775.19   -12.11       3.85         0.15         -12.11
1236.80      0.49         21.58        1236.43      1193.91      436242.86    6429775.19   -12.11       3.85         0.15         -12.11
1237.00      0.49         21.49        1236.63      1194.11      436242.86    6429775.19   -12.11       3.85         0.15         -12.11
1237.20      0.49         21.40        1236.83      1194.31      436242.86    6429775.19   -12.11       3.85         0.15         -12.11
1237.40      0.49         21.31        1237.03      1194.51      436242.86    6429775.19   -12.11       3.86         0.15         -12.11
1237.60      0.49         21.22        1237.23      1194.71      436242.86    6429775.19   -12.11       3.86         0.15         -12.11
1237.80      0.49         21.13        1237.43      1194.91      436242.86    6429775.20   -12.10       3.86         0.15         -12.10
1238.00      0.49         21.04        1237.63      1195.11      436242.86    6429775.20   -12.10       3.86         0.15         -12.10
1238.20      0.49         20.94        1237.83      1195.31      436242.86    6429775.20   -12.10       3.86         0.15         -12.10
1238.40      0.49         20.85        1238.03      1195.51      436242.86    6429775.20   -12.10       3.86         0.15         -12.10
1238.60      0.49         20.76        1238.22      1195.70      436242.86    6429775.20   -12.10       3.86         0.14         -12.10
1238.80      0.49         20.67        1238.42      1195.90      436242.86    6429775.20   -12.10       3.86         0.14         -12.10
1239.00      0.49         20.58        1238.62      1196.10      436242.86    6429775.21   -12.09       3.86         0.14         -12.09
1239.20      0.49         20.49        1238.82      1196.30      436242.86    6429775.21   -12.09       3.86         0.14         -12.09
1239.40      0.49         20.40        1239.02      1196.50      436242.86    6429775.21   -12.09       3.86         0.14         -12.09
1239.60      0.49         20.31        1239.22      1196.70      436242.87    6429775.21   -12.09       3.86         0.14         -12.09
1239.80      0.49         20.22        1239.42      1196.90      436242.87    6429775.21   -12.09       3.86         0.14         -12.09
1240.00      0.49         20.12        1239.62      1197.10      436242.87    6429775.21   -12.09       3.86         0.14         -12.09
1240.20      0.49         20.03        1239.82      1197.30      436242.87    6429775.21   -12.09       3.86         0.14         -12.09
1240.40      0.49         19.94        1240.02      1197.50      436242.87    6429775.22   -12.08       3.87         0.14         -12.08
1240.60      0.49         19.85        1240.22      1197.70      436242.87    6429775.22   -12.08       3.87         0.14         -12.08
1240.80      0.49         19.76        1240.42      1197.90      436242.87    6429775.22   -12.08       3.87         0.14         -12.08
1241.00      0.49         19.67        1240.62      1198.10      436242.87    6429775.22   -12.08       3.87         0.14         -12.08
1241.20      0.49         19.58        1240.81      1198.29      436242.87    6429775.22   -12.08       3.87         0.14         -12.08
1241.40      0.49         19.49        1241.01      1198.49      436242.87    6429775.22   -12.08       3.87         0.14         -12.08
1241.60      0.49         19.39        1241.21      1198.69      436242.87    6429775.23   -12.07       3.87         0.14         -12.07
1241.80      0.49         19.30        1241.41      1198.89      436242.87    6429775.23   -12.07       3.87         0.14         -12.07
1242.00      0.49         19.21        1241.61      1199.09      436242.87    6429775.23   -12.07       3.87         0.14         -12.07
1242.20      0.49         19.12        1241.81      1199.29      436242.87    6429775.23   -12.07       3.87         0.13         -12.07
1242.40      0.49         19.03        1242.01      1199.49      436242.87    6429775.23   -12.07       3.87         0.13         -12.07
1242.60      0.49         18.94        1242.21      1199.69      436242.87    6429775.23   -12.07       3.87         0.13         -12.07
1242.80      0.49         18.85        1242.41      1199.89      436242.88    6429775.23   -12.07       3.87         0.13         -12.07
1243.00      0.49         18.76        1242.61      1200.09      436242.88    6429775.24   -12.06       3.87         0.13         -12.06
1243.20      0.49         18.66        1242.81      1200.29      436242.88    6429775.24   -12.06       3.88         0.13         -12.06
1243.40      0.49         18.57        1243.01      1200.49      436242.88    6429775.24   -12.06       3.88         0.13         -12.06
1243.60      0.49         18.48        1243.21      1200.69      436242.88    6429775.24   -12.06       3.88         0.13         -12.06
1243.80      0.49         18.39        1243.40      1200.88      436242.88    6429775.24   -12.06       3.88         0.13         -12.06
1244.00      0.49         18.30        1243.60      1201.08      436242.88    6429775.24   -12.06       3.88         0.13         -12.06
1244.20      0.49         18.21        1243.80      1201.28      436242.88    6429775.25   -12.05       3.88         0.13         -12.05
1244.40      0.49         18.12        1244.00      1201.48      436242.88    6429775.25   -12.05       3.88         0.13         -12.05
1244.60      0.49         18.03        1244.20      1201.68      436242.88    6429775.25   -12.05       3.88         0.13         -12.05
1244.80      0.49         17.94        1244.40      1201.88      436242.88    6429775.25   -12.05       3.88         0.13         -12.05
1245.00      0.49         17.84        1244.60      1202.08      436242.88    6429775.25   -12.05       3.88         0.13         -12.05
1245.20      0.49         17.75        1244.80      1202.28      436242.88    6429775.25   -12.05       3.88         0.13         -12.05
1245.40      0.49         17.66        1245.00      1202.48      436242.88    6429775.25   -12.05       3.88         0.13         -12.05
1245.60      0.49         17.57        1245.20      1202.68      436242.88    6429775.26   -12.04       3.88         0.13         -12.04
1245.80      0.49         17.48        1245.40      1202.88      436242.88    6429775.26   -12.04       3.88         0.12         -12.04
1246.00      0.49         17.39        1245.60      1203.08      436242.89    6429775.26   -12.04       3.89         0.12         -12.04
1246.20      0.49         17.30        1245.80      1203.28      436242.89    6429775.26   -12.04       3.89         0.12         -12.04
1246.40      0.49         17.21        1245.99      1203.47      436242.89    6429775.26   -12.04       3.89         0.12         -12.04
1246.60      0.49         17.11        1246.19      1203.67      436242.89    6429775.26   -12.04       3.89         0.12         -12.04
1246.80      0.49         17.02        1246.39      1203.87      436242.89    6429775.27   -12.03       3.89         0.12         -12.03
1247.00      0.49         16.93        1246.59      1204.07      436242.89    6429775.27   -12.03       3.89         0.12         -12.03
1247.20      0.49         16.84        1246.79      1204.27      436242.89    6429775.27   -12.03       3.89         0.12         -12.03
